Account length,International plan,Voice mail plan,Number voice mail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
88,0,0,0,166.7,61,179.3,88,242.7,131,6.8,7,4,56.34
61,0,0,0,267.1,104,180.4,131,230.6,106,17.3,4,1,75.79
22,0,0,0,181.8,108,198.6,148,206.6,96,9.3,3,2,59.6
78,0,0,0,147.1,80,199.7,100,160.7,106,13.7,7,0,52.91
56,0,1,29,37.7,115,144.1,111,226.6,101,4.9,3,1,30.18
192,0,0,0,185,88,224.9,98,212.4,105,11.4,3,2,63.21
70,0,0,0,156.4,108,171,116,196.1,96,8.6,4,2,52.27
148,0,0,0,239.3,84,195.7,85,232.6,104,10.9,3,1,70.72
65,0,1,29,215.5,129,161.9,77,128.3,91,8.8,5,2,58.55
119,0,0,0,134.9,70,211.5,74,188.5,105,11.3,6,1,52.44
80,0,0,0,194.8,116,209.9,93,194.1,100,12.8,3,0,63.15
152,0,1,20,239.1,105,209.1,111,268.2,130,13.3,3,5,74.08
113,0,0,0,92.6,85,177.6,92,159.8,72,14.4,4,3,41.92
75,0,0,0,209.4,133,211.5,121,291.2,123,7.2,4,1,68.62
80,0,0,0,197.6,83,164.5,86,94,98,6.4,6,1,53.53
148,0,0,0,17.6,121,161.7,125,203.1,82,10.6,6,1,28.73
63,1,0,0,62.9,112,202.9,111,259,58,8.9,8,1,42
97,0,1,28,202.3,97,69.2,84,257.6,64,6.7,3,1,53.67
166,0,0,0,136.1,116,181.4,93,131.4,108,11.3,4,0,47.52
94,0,0,0,207,109,167.4,80,238.2,117,2.6,6,1,60.84
85,0,1,33,207.9,95,233.5,88,221.3,92,13.5,3,1,68.8
80,1,0,0,276.5,122,195.6,79,210.3,78,7.2,3,1,75.04
210,0,1,31,313.8,87,147.7,103,192.7,97,10.1,7,3,77.3
88,1,1,25,288.5,114,203.4,74,228.4,117,13,5,1,80.13
100,0,0,0,210.9,85,329.3,69,127.1,78,9.4,5,4,72.1
154,0,1,35,64.9,76,184.1,91,151.6,75,14.6,1,1,37.44
32,0,1,26,243.5,137,236.8,108,173.3,149,9,9,1,71.76
18,0,0,0,197,97,203.7,107,202,105,8.7,3,3,62.24
126,0,1,31,278,88,253.2,65,223.2,114,8.7,4,0,81.17
144,0,1,37,219.9,102,222.1,77,118.5,111,10,4,1,64.29
29,0,0,0,313.2,103,216.3,151,218.4,106,12.8,4,2,84.92
86,0,1,16,145.7,88,191,129,215.5,82,11.3,7,0,53.76
138,0,1,37,75.8,102,173.6,147,162.6,96,8.2,13,0,37.18
146,0,0,0,195.9,86,228.6,82,303.5,94,12.2,4,3,69.68
175,0,0,0,132,95,231.2,74,313.4,108,8.7,10,1,58.54
74,0,0,0,124,102,262.1,101,268.2,98,11.7,2,2,58.59
48,0,0,0,171.9,98,159,127,139.5,101,7.6,3,2,51.07
74,0,1,31,249.4,70,209.5,59,180.6,75,9.9,2,4,71.01
105,1,0,0,228.4,100,145.1,108,245.3,140,7.7,7,0,64.28
157,0,0,0,168.6,71,205.1,48,175.8,88,5.9,2,3,55.59
217,0,0,0,123.7,138,248.5,105,269.6,78,13.3,4,0,57.87
68,0,0,0,178.7,61,252.3,84,255.7,76,8.4,4,1,65.61
80,0,0,0,113.2,86,185.5,97,237.3,145,9.5,5,1,48.26
38,0,1,25,142.4,106,313.7,109,126.6,117,13.4,6,2,60.19
107,0,1,38,204.2,57,205.9,92,286.5,80,8.3,4,0,67.34
140,0,0,0,149.7,71,212.5,97,245.9,67,12.6,4,3,57.98
98,0,0,0,227.1,116,120.5,103,117,102,4.7,4,5,55.39
114,0,0,0,155.3,75,169.9,87,207,133,12.6,5,2,53.56
46,0,0,0,156.4,105,185.5,98,226.7,96,11.8,3,1,55.75
118,0,1,42,148.7,105,167.3,105,270.6,105,10.4,7,0,54.49
37,0,0,0,271.7,112,155.1,96,199.5,97,6.6,4,3,70.13
34,0,0,0,193.7,74,126.9,84,221.2,166,8.8,4,0,56.05
98,1,1,23,245.5,54,292.7,83,184,90,10.8,7,1,77.82
113,0,0,0,245.3,108,259.9,140,204.3,115,10.7,2,3,75.87
69,0,0,0,196.1,87,236.8,66,182.3,75,11.9,1,0,64.88
121,0,0,0,134.1,112,195.1,104,159.6,139,10.5,2,2,49.4
59,1,1,31,225,78,191.3,79,226.7,79,9.1,3,1,67.17
59,0,0,0,189.7,100,115.9,133,220.6,115,7.4,4,0,54.03
190,0,0,0,142.9,96,177.9,96,113.3,117,6.6,4,0,46.29
109,0,0,0,175.6,80,238,94,198.4,103,10.2,6,1,61.76
136,0,0,0,92.4,109,219,115,212.6,80,12.9,4,2,47.38
86,0,0,0,92.8,92,159.6,87,148.7,115,8.8,5,1,38.42
100,0,1,27,221.7,100,236.1,70,192.7,91,8,4,0,68.59
106,0,0,0,159.6,94,276.8,118,223.5,65,8.8,3,0,63.1
104,0,0,0,144.5,107,180.5,85,226,94,17,6,2,54.67
129,0,0,0,159.1,100,202.5,90,233.1,96,11.5,6,2,57.86
205,0,0,0,49.9,123,150.7,81,188.2,67,10.1,4,2,32.49
93,0,1,32,116.9,120,232.4,97,127.7,112,11,9,0,48.34
123,0,0,0,150,98,89.8,95,326,91,11.1,3,3,50.8
99,0,0,0,254.4,120,159.3,92,264.4,94,6,5,1,70.31
61,0,1,33,270.7,53,200.7,116,201.7,102,10.9,3,3,75.1
71,0,0,0,207,112,173.8,96,178.4,61,12.1,3,1,61.26
4,1,0,0,145.3,89,303.8,93,206.1,82,8.9,4,0,62.19
148,0,1,25,230.7,102,233.8,109,215.8,90,13.5,2,3,72.45
141,0,0,0,151.5,104,242.2,114,304.2,109,10.8,2,1,62.96
56,0,0,0,146.1,57,196.2,97,310.1,110,9.2,3,0,57.95
160,0,0,0,256,111,187.4,61,119.1,81,11.5,4,3,67.92
43,0,1,35,200.2,105,244.4,88,207.2,97,11.6,4,3,67.25
42,0,0,0,150.7,52,246.7,96,103.8,118,7,4,2,53.15
135,1,0,0,186,107,66,94,213.1,105,12.9,4,1,50.3
106,0,0,0,212.9,110,187,69,128.1,71,6.3,3,3,59.55
106,0,0,0,194.8,133,213.4,73,190.8,92,11.5,7,0,62.96
83,0,1,30,272.5,105,253,83,180.8,123,8.7,6,3,78.33
110,0,0,0,135.1,109,205.2,99,166.3,119,11.7,4,1,51.05
153,0,0,0,154.6,56,263,84,367.7,89,15.5,2,1,69.38
109,0,1,35,230.5,116,265.8,130,269.7,69,10.6,6,5,76.78
31,0,0,0,165.4,84,203.7,107,201.7,65,8.2,1,1,56.72
124,0,0,0,143.3,120,230.7,111,214.3,91,7.8,2,4,55.72
110,0,0,0,271.1,108,237,122,239.9,122,9.8,5,2,79.69
124,0,0,0,253.5,104,117.9,123,248.5,104,14,2,0,68.08
82,0,0,0,167.1,77,131.8,79,187.4,98,9.4,1,6,50.58
122,0,0,0,168.3,96,87.6,91,247.2,87,8.4,6,1,49.45
137,0,0,0,104.7,115,249.8,144,192.3,99,8.9,2,1,50.08
69,0,0,0,135.4,101,238.1,124,195.6,102,10.6,2,1,54.92
46,0,1,34,191.4,102,361.8,96,147.5,132,7.2,2,1,71.87
103,0,0,0,158.7,90,198.4,117,181.1,76,10.5,4,1,54.83
16,0,0,0,144.8,84,164.9,141,231.5,75,8.2,4,2,51.27
119,0,0,0,98.8,97,146.9,68,190.7,105,10,4,3,40.57
124,1,0,0,157.8,71,203.2,114,168.7,82,10,2,3,54.39
122,0,1,37,163,107,312.8,118,200,85,11.6,5,1,66.43
139,0,0,0,181.6,119,335.7,118,149.8,64,8.3,6,4,68.38
67,0,0,0,129,78,188,116,235,102,11.2,3,2,51.51
84,0,0,0,86,83,260.7,86,98.6,109,8.9,4,1,43.62
101,0,1,17,193.9,71,189.8,81,196.3,97,12.6,7,0,61.32
40,0,0,0,109.4,107,244.7,102,276.9,123,7.1,7,0,53.78
61,0,0,0,188.9,105,153.6,116,213.3,106,10.2,2,2,57.52
120,1,0,0,179.9,72,170,98,190.6,89,13.8,2,1,57.34
95,0,0,0,183.4,98,281.3,95,105.2,113,8.2,8,1,62.03
98,0,0,0,288.1,101,137.9,93,206.5,88,0,0,0,69.99
114,0,0,0,169.2,96,149.9,83,196.9,119,4.6,4,2,51.6
68,1,1,29,195.5,113,171.6,96,204,85,13.5,9,1,60.66
149,0,1,20,264.4,102,219.6,123,200.4,89,11.3,3,2,75.69
22,0,0,0,207.7,116,210.6,99,238.2,88,9.6,5,0,66.52
176,0,0,0,169.5,151,112.9,84,56.6,99,8.7,4,0,43.32
152,0,0,0,141.5,102,263,94,207.1,113,3.4,4,2,56.66
118,0,0,0,154.8,71,244,73,159.6,81,12.8,4,0,57.7
101,1,0,0,133.5,51,219.6,96,210,74,11.7,4,1,53.98
102,0,0,0,273.2,85,211.1,82,203.7,129,13.1,7,2,77.09
118,0,0,0,224.6,94,225.9,120,269,105,12.5,8,2,72.87
105,0,0,0,273.8,97,289.7,106,269.1,126,5.8,3,2,84.85
153,0,0,0,159.5,103,275.5,90,176.7,126,10.1,2,1,61.22
71,0,0,0,104,92,197,125,110.1,123,14.6,8,0,43.32
71,0,1,31,115.4,90,217.4,78,239.9,102,13.1,4,1,52.44
68,0,0,0,222.1,107,199.4,102,162.4,107,9.4,3,2,64.56
66,0,0,0,116.4,98,95.6,74,181.5,94,10.5,3,3,38.93
101,0,0,0,217.7,118,231.7,128,185.3,128,0,0,3,65.04
116,0,0,0,129.4,84,157.3,89,215.5,77,13.3,3,0,48.66
54,0,1,33,161.8,73,273,58,153.9,76,13.7,4,0,61.35
112,0,1,29,198.8,122,238.6,114,289.5,69,11.5,5,1,70.22
122,0,1,45,147.8,85,147.4,93,203.5,110,14,5,1,50.6
74,0,0,0,262.3,114,198.9,96,165.9,90,6.6,5,3,70.75
90,0,0,0,246.4,83,160.3,88,170.9,99,7.6,7,1,65.26
112,0,0,0,174.3,123,140.2,124,215.4,89,9,6,4,53.67
85,0,0,0,183.4,111,168.8,98,199.7,97,9.9,4,4,57.19
100,0,0,0,191.9,95,200.9,101,271.9,74,18.2,3,1,66.85
114,0,0,0,187.8,109,154.6,97,213.9,102,10.1,3,2,57.43
83,0,0,0,259.7,106,152.7,116,224.7,92,10.2,2,0,69.99
157,1,0,0,180.4,123,194,98,227.3,88,8.4,5,0,59.66
51,0,0,0,51.8,107,230.2,104,227.5,118,10.4,4,2,41.43
42,0,0,0,303.9,106,232.2,54,147.1,76,5.8,3,1,79.59
101,0,1,36,123.7,125,172.6,106,280.5,127,8.8,4,1,50.7
112,0,0,0,206.2,122,164.5,94,140.3,101,12.6,7,3,58.74
56,0,0,0,164.3,92,233.7,107,187.3,104,11.8,1,2,59.41
53,0,0,0,228.6,117,132.8,123,227.2,124,10.1,2,9,63.1
64,0,1,22,200.4,80,131.1,84,230.7,67,7.6,5,1,57.64
123,0,0,0,154.3,107,183,111,54,134,10.9,8,0,47.16
68,0,1,30,122.9,93,233.5,91,199.5,144,9.6,2,2,52.31
40,1,0,0,220.8,100,265.7,106,212.8,94,6.4,3,0,71.43
132,0,0,0,214.6,78,251.7,98,240.8,88,13.9,2,0,72.46
120,1,0,0,202,123,184.3,78,176,89,7.4,2,2,59.93
108,0,1,32,209.5,108,109.6,64,189.7,145,9.1,6,6,55.94
161,0,0,0,297.9,141,238.1,107,240.5,93,8.9,5,1,84.1
130,0,0,0,212.8,102,189.8,137,170.1,105,10.6,4,0,62.82
122,0,0,0,145.6,102,284.7,111,228.2,91,12.2,5,0,62.51
130,0,1,19,152.9,87,213.2,99,205.3,114,10.8,6,2,56.27
90,0,0,0,125.4,158,269.1,83,238.6,103,11,7,1,57.9
139,0,1,25,138.3,96,80.6,79,163.7,83,8.3,8,0,39.97
57,0,0,0,189.3,157,174.9,70,221.9,117,11.2,5,3,60.06
128,0,0,0,199.3,86,194.8,102,298.2,82,14.3,2,4,67.72
127,1,0,0,247.5,99,108.5,118,232,72,10.6,3,2,64.6
107,0,0,0,294.9,71,192.8,78,148.1,87,13.2,5,1,76.74
177,0,0,0,175.4,99,155.3,83,179.4,86,11.5,3,1,54.2
121,0,0,0,179.4,70,143,93,116.3,113,11.2,5,1,50.91
99,1,1,39,126.8,94,293.6,115,174.1,91,8.4,4,0,56.62
126,1,0,0,239.7,87,281.7,92,183.5,113,11.4,1,1,76.03
77,0,1,33,143,101,212.2,102,104.9,120,15.3,4,5,51.2
21,0,0,0,91.9,109,198.4,111,171.7,125,13,7,2,43.72
56,0,0,0,210.4,80,176.6,96,149.7,56,15.5,4,1,61.71
92,0,1,29,201.3,130,203.7,115,129.9,113,6.4,6,1,59.11
81,0,0,0,145.6,59,287.9,131,181.7,121,9.2,4,2,59.88
139,1,1,31,203.5,82,200.3,72,214,112,13.4,6,1,64.88
68,0,0,0,232.4,76,153.3,103,214.6,107,10.5,2,1,65.04
183,0,1,8,86.5,119,285.2,97,180.4,133,8.7,2,2,49.42
90,0,0,0,109.9,102,220.8,114,104,133,10.9,6,0,45.07
165,0,0,0,156,88,276.1,81,175.9,94,9.3,5,1,60.42
89,0,0,0,326.3,112,165.1,110,162.9,97,7.5,1,1,78.86
59,0,0,0,195,58,198.5,88,304.3,110,14.8,9,0,67.71
16,1,0,0,110,91,147.3,75,190.5,73,6.4,7,0,41.52
114,0,0,0,147.1,119,161,111,275.9,106,9,3,5,53.55
113,0,0,0,156,141,256.8,72,175.3,123,11.9,5,2,59.45
120,0,0,0,98.2,99,186.7,85,146.7,96,9.3,4,2,41.67
115,0,0,0,210.6,120,153.1,84,262.2,79,11,5,0,63.58
37,0,0,0,239.9,120,261.6,88,207.1,88,8.9,4,2,74.74
100,1,0,0,159.9,94,179.9,95,154.4,102,11.6,2,2,52.55
132,0,0,0,197.8,66,133.9,119,177.3,94,10.9,3,4,55.93
38,0,1,36,115.4,98,166.2,83,184.7,79,15.2,6,2,46.16
1,0,0,0,123.8,113,236.2,77,73.2,81,3.7,2,0,45.42
97,0,1,15,117.6,97,196.3,126,157.4,113,6.4,3,1,45.49
55,0,1,28,105.3,82,197.4,109,187.5,91,8.6,6,2,45.44
75,0,0,0,111.7,121,237.3,119,253.5,110,13.1,6,1,54.11
83,0,0,0,159.3,104,202.3,98,229,73,9.5,3,2,57.16
40,0,0,0,81.7,123,210.2,108,212,64,11.3,3,6,44.35
101,0,1,21,238,88,209.6,84,233,95,10,5,2,71.47
120,0,1,40,128.1,99,247.7,78,199.7,121,15.6,3,0,56.03
183,0,1,31,171.2,104,193.6,74,196.5,85,10.2,4,1,57.15
75,0,0,0,109,88,259.3,120,182.1,119,13.3,3,4,52.35
80,0,0,0,220,114,207.7,76,168.4,137,12.1,3,2,65.9
88,0,0,0,55.6,65,242.7,121,176.3,134,11.3,4,0,41.06
112,0,1,23,286.6,79,315.3,102,193.9,101,10.3,6,1,87.03
63,0,0,0,207.6,96,229,112,162.6,131,13.3,2,1,65.67
105,0,1,31,109.6,108,249.3,119,321.2,101,8.3,4,4,56.51
92,0,0,0,197.2,113,242.3,116,192,76,11,5,2,65.73
177,0,0,0,175.7,120,168.6,90,198.9,110,14.6,4,1,57.09
118,0,0,0,205.2,115,184.8,137,176.1,115,7,6,0,60.4
111,0,1,13,193.1,104,111.6,98,227.4,94,12.1,4,1,55.82
82,0,1,34,232.6,121,153.2,115,286.7,77,4.7,3,3,66.73
74,0,0,0,102.7,89,149.3,100,188.1,114,11,5,0,41.58
121,0,1,31,263.1,70,279.3,118,127.1,143,9.7,4,5,76.81
131,0,0,0,197,79,201,114,151.2,111,11.6,5,1,60.51
125,0,0,0,169.3,90,156,138,210.8,106,11.6,6,2,54.66
19,0,0,0,201.5,123,129.2,110,220.6,98,12.9,4,1,58.65
138,0,0,0,251,119,91.2,96,142.2,87,13.8,3,3,60.55
119,0,0,0,230.4,117,225,101,198.5,111,7.6,6,3,69.28
137,0,0,0,109.8,120,230.5,86,255.8,103,11.9,6,1,52.98
182,0,0,0,279.5,118,203.2,113,174.2,101,10.7,4,2,75.52
135,0,0,0,173.4,107,222,84,64.2,94,13.7,6,1,54.94
134,0,1,38,214.4,93,211.7,57,165,79,10,8,1,64.57
45,0,0,0,96.1,103,246.8,134,229.7,92,9.7,4,1,50.28
129,0,0,0,101.4,145,249.1,116,157.6,107,7.1,6,1,47.42
142,0,0,0,232.5,74,181.8,142,203.1,86,10.4,6,4,66.93
130,0,1,45,174.5,120,217.5,95,220.3,67,12.2,2,1,61.36
163,0,1,23,224,126,233.5,89,293.9,104,8.8,4,1,73.54
105,0,0,0,211.1,99,176.7,66,221.5,96,14.7,7,4,64.85
119,0,0,0,109.2,96,153.1,80,240,102,9.8,5,2,45.02
78,0,0,0,220,95,179.9,121,188.2,109,11.5,5,0,64.27
92,0,0,0,181.4,98,164.5,98,171,110,10.9,4,2,55.45
146,0,1,11,180.7,82,173.7,90,231.5,89,10.1,4,2,58.63
125,0,1,32,96.5,109,145.8,109,174.4,82,9.4,2,1,39.19
88,0,0,0,183.5,93,170.5,80,193.8,88,8.3,5,3,56.65
83,0,1,38,107.9,90,140.4,94,253.6,79,10.5,2,0,44.52
3,1,0,0,161,96,244.9,82,180.8,103,7.7,6,1,58.41
152,1,1,41,146.8,128,285.6,96,213.6,80,4.3,2,1,60.01
48,0,0,0,149.2,146,161.9,109,197.9,109,8.3,2,3,50.27
189,0,0,0,227.8,124,169.5,112,201.1,91,5.6,4,3,63.7
95,0,1,23,160.3,87,202.4,101,191.1,122,7.4,3,0,55.05
129,0,0,0,137.8,120,225.8,110,145.2,95,10.2,6,1,51.9
66,0,1,40,141.7,87,268.3,89,241.3,68,8.5,7,0,60.06
80,0,1,22,196.4,115,150.3,109,176.2,75,9.3,1,0,56.61
1,0,0,0,175.2,74,151.7,79,230.5,109,5.3,3,1,54.47
84,0,0,0,146.8,133,171.7,73,234.5,69,9.9,3,1,52.77
96,0,0,0,173.9,111,287.4,105,204.8,91,9.1,7,1,65.67
123,0,1,34,305.2,80,156.5,109,280,81,13.2,7,1,81.34
116,1,1,29,162.3,91,279.3,79,192.7,131,11.7,2,3,63.16
105,1,0,0,150,106,293.8,123,250.7,65,10.3,7,3,64.53
80,0,0,0,197.5,114,206.9,119,163.6,109,11.3,4,1,61.58
157,0,0,0,240.2,67,153,98,249,72,10.2,6,2,67.8
67,0,1,30,186.2,117,286.7,76,164.3,113,12.9,3,2,66.89
141,0,1,39,116.9,127,276.5,88,289.9,125,12.3,2,0,59.74
79,0,1,17,236.7,95,263.5,56,259.6,107,12,4,1,77.56
76,0,0,0,173.2,93,131.2,80,170.9,104,5.4,3,0,49.74
111,0,0,0,152.2,114,137.2,102,185.9,97,9.8,3,0,48.55
94,0,0,0,181.3,135,182.4,108,180.6,103,6.7,2,0,56.26
143,0,0,0,167.8,72,211,99,153.5,109,10.5,6,4,56.22
109,0,0,0,175.4,125,250.7,87,289.3,74,9.8,9,1,66.8
138,0,0,0,87.6,112,266.9,107,214.6,104,9.8,10,2,49.89
73,0,0,0,203.3,45,141.9,87,200.7,71,8.5,6,0,57.95
21,0,0,0,92.6,95,161.9,70,285,78,11.3,3,5,45.38
148,0,1,21,262.9,135,149.5,96,140.5,109,8.1,4,1,65.91
103,0,0,0,160.8,91,155.8,82,254.3,103,8.5,3,1,54.32
143,0,1,22,141.8,116,167.3,99,178.1,130,7.8,3,1,48.45
79,0,1,32,50.6,62,201.4,87,146.8,121,4.2,4,2,33.46
89,0,0,0,134.9,59,156,152,197.5,112,10.2,5,1,47.83
120,0,0,0,252.1,110,226.1,103,155.6,83,13.8,3,1,72.81
121,0,1,41,215.5,95,241.8,92,147,108,9.6,3,1,66.39
101,0,0,0,124.8,66,257.2,85,193.2,115,13.4,4,0,55.39
115,0,0,0,178.7,114,271,96,245.9,94,16.4,5,2,68.92
168,0,0,0,183.2,131,179.2,73,292.8,100,9.9,5,2,62.22
90,0,0,0,167.5,96,139.1,104,138.4,87,13,1,1,50.04
70,0,0,0,147.1,105,200,135,234.9,65,12.5,9,3,55.96
138,0,0,0,230.1,107,212,120,174.9,119,13.2,4,1,68.57
43,0,0,0,135.8,125,163.2,88,229.8,106,12.6,3,0,50.7
117,0,1,20,205.7,98,136.1,107,159.4,147,8.7,3,2,56.06
108,0,0,0,73.8,105,143.4,114,170.2,98,10.9,3,2,35.34
118,0,0,0,189.3,119,233.5,112,270.9,104,10,1,2,66.92
169,0,0,0,147.2,115,161.9,123,142.1,103,7.2,6,3,47.11
62,0,1,42,137.3,95,184.2,94,231.4,70,10.2,3,0,52.16
86,0,0,0,70.7,125,211,113,174.6,107,0,0,2,37.82
44,0,0,0,204.6,117,205.2,94,164.6,84,10.7,5,0,62.52
111,0,0,0,123.1,88,213.9,84,184.9,88,12,2,5,50.67
127,0,1,19,129.7,115,160.8,101,265,63,12.2,3,2,50.94
151,1,0,0,198.7,70,209.5,106,281.9,126,12.4,4,0,67.63
53,0,0,0,145.1,116,233.7,82,208.7,95,7.9,5,2,56.05
15,0,0,0,135.2,101,152.5,79,224.8,83,8.4,5,2,48.33
123,0,1,28,124.7,105,250.4,78,216.4,128,7.8,8,1,54.33
137,0,0,0,215.9,76,145.4,118,186.9,129,12.1,4,1,60.74
106,0,0,0,119.2,142,228.4,139,197.9,61,8.4,9,2,50.85
88,0,0,0,144.3,116,156.4,74,214.7,90,7.8,10,3,49.59
106,0,0,0,235.2,121,220.6,87,236.3,91,11.8,4,1,72.55
95,0,0,0,174,57,281.1,118,197.2,94,9.7,2,0,64.96
57,1,0,0,115,65,122.3,96,245,75,6.4,1,0,42.71
184,0,0,0,151.7,93,178.5,77,229.1,111,13.1,8,2,54.81
109,0,0,0,153.1,102,234.1,77,329.2,74,9.9,9,3,63.41
127,0,0,0,218.6,93,149.9,130,204.6,131,9.2,5,2,61.59
82,0,0,0,265.2,122,178.7,102,174.7,90,10.7,9,2,71.02
180,0,0,0,143.3,134,180.5,113,184.2,87,10.1,4,1,50.72
174,0,0,0,190.3,98,252.7,70,220.6,97,7.2,9,2,65.7
92,0,0,0,184.7,60,262,73,239.5,120,12.3,6,2,67.77
81,0,0,0,115.3,99,224.7,117,152.5,98,18,2,1,50.42
125,0,0,0,113,108,169.2,107,156.6,61,9.2,5,2,43.12
119,0,0,0,294.2,100,232.5,53,195,64,9,1,0,80.98
122,0,0,0,215.6,86,167.8,59,207,67,6.4,8,3,61.96
34,0,0,0,128.8,80,208.7,93,202.1,103,14,7,1,52.51
138,1,1,28,211.2,117,312.5,98,178,118,10.7,2,3,73.36
90,0,1,24,71.2,82,181.6,103,186.9,111,12.9,1,1,39.43
73,0,0,0,94.9,121,253.2,83,175.1,86,14.2,2,2,49.36
19,0,0,0,259.4,116,269.7,109,175.3,130,9.5,3,1,77.48
120,0,1,28,215.8,123,285.2,76,192.1,78,6.9,3,1,71.43
160,0,0,0,97.5,113,268.1,69,255.3,62,13.2,4,3,54.42
141,0,0,0,146.5,121,169.9,125,238.8,112,8.2,5,0,52.31
90,0,0,0,157.9,72,234,93,210,86,12.2,5,2,59.47
72,0,0,0,139.9,117,223.6,96,240.8,93,12.7,4,2,57.06
117,0,1,21,153.2,112,263.3,110,135,85,11.9,7,1,57.71
79,1,0,0,103.5,134,319.3,111,239.9,124,8.4,4,2,57.81
87,0,0,0,185.8,119,192.3,83,200,96,6.6,4,1,58.72
102,0,0,0,129.5,56,354.2,118,145.5,93,10.9,3,1,61.62
49,0,0,0,236.6,91,220.9,146,146.8,114,8.9,2,1,68.01
67,0,0,0,260.4,107,208.2,104,207.9,115,10,2,6,74.03
107,0,0,0,167.3,100,163.9,79,185.9,100,6.7,5,2,52.55
190,0,0,0,182.2,101,212.3,95,233,123,9.3,4,2,62.02
118,0,0,0,113,80,150.1,87,204.3,115,10.8,4,2,44.08
120,0,0,0,185.7,133,235.1,149,256.4,78,16.9,6,0,67.65
94,0,0,0,136.2,114,165.1,118,137.9,71,9.6,5,0,45.98
115,0,1,29,222.6,81,190.3,109,201.2,87,11.5,2,1,66.18
61,0,0,0,197.3,67,264.5,106,210.5,116,9,6,1,67.92
143,0,1,33,141.4,130,186.4,114,210,111,7.7,6,1,51.41
110,0,0,0,208,69,95.1,94,178.5,129,8,11,1,53.63
104,0,0,0,118.5,92,177.8,109,255.7,98,12.1,4,1,50.04
16,0,0,0,153.2,65,229.7,90,148.2,94,10.7,8,1,55.12
183,0,0,0,108.3,87,183.6,116,176.6,109,13.5,2,0,45.62
147,0,0,0,168.6,92,187.7,107,216.5,95,14.4,8,2,58.24
58,0,0,0,247.2,116,303.7,103,105.4,94,9.3,2,2,75.08
102,1,0,0,224.2,81,243.3,90,147.8,66,12,8,3,68.68
123,0,0,0,166.9,98,221.8,77,243.9,114,12.8,4,3,61.66
64,0,1,43,118.4,100,144.1,108,158.1,91,8.5,6,1,41.79
103,0,0,0,190.9,62,226.6,53,230.1,96,7.8,3,2,64.17
152,0,0,0,317.8,60,152.9,100,123.4,63,10.4,7,1,75.39
124,0,0,0,312,112,180,109,168.6,94,12.8,4,1,79.39
97,0,0,0,146,121,203,141,151.8,120,13.3,2,1,52.5
131,0,0,0,131.6,95,179.3,109,251.2,129,15.5,3,1,53.1
57,0,1,33,193.4,105,231.6,79,226.2,90,11.1,11,2,65.75
157,0,0,0,185.1,92,213,85,196.1,85,8.5,5,2,60.7
194,0,0,0,193.3,106,169,150,225.2,122,11.8,4,0,60.55
66,0,0,0,146.4,107,196.5,99,230.1,106,7.8,2,1,54.05
155,0,0,0,71.2,90,304.4,119,183.3,103,8.6,4,0,48.54
123,0,0,0,123.2,104,190,117,170.3,95,12.9,5,4,48.23
116,0,0,0,205,90,140.9,114,272.6,96,7.5,4,2,61.13
63,0,0,0,128.7,78,240.8,133,237.7,121,12.8,6,1,56.51
64,0,0,0,216.9,78,211,115,179.8,116,11.4,5,3,65.98
96,0,0,0,150,122,218.5,116,212.4,89,9.8,1,3,56.28
53,0,0,0,164.1,106,206,56,194.7,124,11.4,2,1,57.25
105,0,0,0,212,113,226.6,128,193.6,114,8.9,7,3,66.41
53,0,1,37,167.3,99,194.7,99,236.7,112,12,9,2,58.88
101,0,0,0,154.4,130,217.2,101,185.4,52,13.9,4,1,56.8
129,0,1,30,177.3,95,211.8,102,240.2,108,9.3,7,3,61.46
122,0,0,0,231.2,141,267.8,136,240.3,100,8.8,5,1,75.25
163,0,0,0,202.9,100,178.6,46,203.8,116,12.8,3,5,62.3
93,0,0,0,149.6,120,200.7,85,181.2,107,14.3,9,0,54.5
115,1,0,0,345.3,81,203.4,106,217.5,107,11.8,8,1,88.97
25,0,0,0,264.9,80,281.2,66,166.1,80,8.4,4,1,78.67
73,0,0,0,122,92,138.3,114,224.2,128,5.8,5,1,44.16
120,0,0,0,177.2,88,270.4,99,231.5,90,14,2,2,67.3
196,0,0,0,133.1,80,206.5,120,221.6,96,10.3,8,1,52.93
97,0,0,0,225.1,90,279.5,127,233.8,103,8.8,4,0,74.93
148,0,0,0,208.4,120,174.4,99,310.7,105,11.2,4,1,67.25
85,0,1,30,173.1,107,247.2,101,158.7,104,11.5,5,1,60.69
86,1,0,0,162.4,131,167,102,128.9,118,11.4,2,2,50.69
78,0,1,13,281.2,93,178.2,101,244.2,129,6.4,5,2,75.67
106,0,0,0,208.3,89,169.4,67,102,90,15.9,4,3,58.69
147,0,1,38,243.4,126,273.8,109,282.9,91,14.1,8,2,81.19
145,0,0,0,224.2,89,314.9,121,182.9,121,16.1,3,1,77.46
91,0,0,0,189.3,100,239.3,107,89.7,89,9.9,3,3,59.23
81,0,1,46,168.3,124,270.9,103,222.5,98,6.7,2,4,63.46
116,0,1,24,232.9,90,152.1,94,344.3,82,10.7,6,1,70.9
69,0,1,37,155,98,142.4,105,143.7,117,5.9,4,1,46.51
