State,County,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Democratic,Republican,Party
TN,warren,47177,40099,86.32135465,1.147160777,8.484002095,4.693383875,50.68455572,36.97847827,16.6188683,36245,7.813365843,21.40480456,86.83315661,61.3795527,4200,7018,0
TN,washington,47179,126044,89.45130272,3.890704833,3.183015455,3.545587255,51.42648599,38.35168671,16.90044746,44444,5.68117808,11.56094317,69.1381503,26.42158417,16246,28514,0
TN,wayne,47181,16842,90.49400309,6.69754186,1.852511578,1.235007719,44.55527847,33.31552072,18.0323002,34008,8.362475293,21.45339908,89.35413467,100,906,3787,0
TN,white,47185,26373,93.91423046,1.83900201,2.256095249,1.243696204,51.16217343,35.23300345,19.82709589,35989,10.47566167,17.8396688,88.21442013,78.17421926,2293,5979,0
TN,williamson,47187,205645,85.65197306,4.229619004,4.62593304,6.826813198,51.15952248,39.35714459,11.54756984,100140,3.749882375,4.41883888,43.41947025,19.38618423,42611,62039,0
TN,wilson,47189,125616,86.27085722,6.652018851,3.67787543,4.134027512,51.1837664,37.0685263,14.48700802,63426,5.37716102,10.21116474,71.13926122,38.46727431,19447,32810,0
TX,anderson,48001,57772,60.02907983,21.19711971,16.96150384,6.536038219,38.7575296,34.86290937,13.70733227,42146,4.3437897,19.82744198,88.23163882,67.06353279,3307,11335,0
TX,angelina,48005,87657,61.6721996,14.58297683,21.11069281,8.041571124,51.21325165,41.62816432,15.06668036,44185,8.311506444,20.10255687,84.33981216,43.08236623,7130,19166,0
TX,archer,48009,8750,88.58285714,0.685714286,8.251428571,3.325714286,50.35428571,35.00571429,17.79428571,62407,3.334835511,9.917898194,78.19376026,88.98829247,376,3208,0
TX,armstrong,48011,1913,83.69053842,0.731834814,12.70256142,2.143230528,49.1374804,32.25300575,21.90277052,65000,1.604278075,10.2281089,76.89477557,100,74,819,0
TX,atascosa,48013,47710,34.8145043,0.735694823,63.07692308,6.176902117,50.19911968,43.23202683,13.8126179,53181,7.23960766,24.70392548,85.72854291,60.71118434,4332,7753,0
TX,bailey,48017,7131,35.5209648,2.131538354,61.71644931,20.78249895,46.89384378,45.98233067,14.28972094,40589,2.109446652,32.38359972,89.25179523,28.7508723,405,1202,0
TX,bastrop,48021,78286,54.44268452,7.802161306,35.16337532,10.86528881,49.08285006,39.40168102,13.40852771,55808,8.586255259,19.42436335,81.63784628,63.85244907,12082,15067,0
TX,baylor,48023,3639,86.64468261,1.841165155,8.353943391,2.473206925,51.66254466,30.09068425,24.40230833,34382,1.377410468,13.06666667,73.40952381,100,156,1072,0
TX,bell,48027,330859,48.08785616,20.79254305,23.53842573,8.146370508,50.11621265,49.28443839,9.851326396,51529,8.719187675,9.690049268,76.76149545,15.18622979,38417,47437,0
TX,bexar,48029,1858699,28.88767896,7.113954438,59.46309758,13.1961119,50.76271091,45.00766396,11.25539961,52353,6.734619345,16.57643687,73.07383586,4.539084765,326121,217204,1
TX,blanco,48031,10918,77.99047445,0.018318373,18.87708371,7.162483971,49.61531416,29.55669537,21.52408866,56573,6.088992974,10.07017112,71.22984119,100,1567,4180,0
TX,borden,48033,698,93.5530086,0,4.727793696,1.719197708,46.41833811,46.70487106,19.34097421,77569,1.056338028,6.739130435,63.47826087,100,22,320,0
TX,bosque,48035,17953,79.3126497,1.370244527,16.983234,6.511446555,50.73246811,33.00841085,23.42783936,45419,6.431991717,17.71191742,82.3193619,81.21568197,1374,5718,0
TX,bowie,48037,93483,64.8395965,23.85460458,7.226982446,4.153696394,49.64218093,39.50557855,15.40707936,42683,8.087473139,12.53700462,81.23507878,35.4248366,7960,20131,0
TX,brazoria,48039,338419,49.96527973,12.77026408,29.23210576,13.32490197,49.33617793,41.81118672,10.91812221,72006,5.177032974,13.30068166,71.27597361,22.52862699,45228,65693,0
TX,brazos,48041,209896,57.25788009,10.27080078,24.6140946,13.25037161,49.31251667,57.63330411,8.206445097,41654,5.729889932,14.36387232,60.22276373,12.06357678,27876,35971,0
TX,brewster,48043,9188,52.12233348,0.272094036,43.97039617,5.833696125,52.51414889,35.0457118,19.00304745,38440,7.047700902,13.63705855,64.01161902,34.86785095,2147,1879,1
TX,brown,48049,37935,73.13035455,4.136022143,21.00171346,5.335442204,50.55753262,37.91485436,19.02464742,43235,4.139740227,14.8639164,81.47469391,40.40046187,1671,10391,0
TX,burleson,48051,17417,65.94706321,12.3270368,19.88287306,7.027616696,50.12344261,36.37250962,19.44077625,52513,6.121682524,19.58122983,85.20235041,76.65677547,1427,5079,0
TX,burnet,48053,44584,74.53570788,1.80333752,21.50771577,4.943477481,50.59886955,34.76134936,21.24753275,54259,4.569132311,13.87046932,76.99736046,55.67251462,4444,13859,0
TX,caldwell,48055,39848,41.82644047,6.981529813,49.82182293,8.216221642,49.76159406,42.42120056,13.27042762,49533,4.527785382,20.86051081,85.29666012,42.29233437,5227,6147,0
TX,calhoun,48057,21805,43.65053887,2.724145838,47.84223802,9.970190323,49.37399679,40.24764962,15.95047008,54167,6.295725838,19.45942209,84.58454307,44.73130349,1874,4198,0
TX,callahan,48059,13596,87.12121212,1.382759635,8.921741689,2.140335393,51.9858782,35.08384819,19.66019417,40568,3.819638532,12.03197308,85.28607488,72.17956291,610,4373,0
TX,camp,48063,12631,56.4088354,16.57825984,23.66400127,11.55094609,50.98567018,40.08392051,17.36996279,40045,6.582006797,18.80655417,85.00855955,61.47891299,1119,2749,0
TX,carson,48065,6027,86.79276589,0.846192135,9.556993529,2.040816327,52.77916044,38.42707815,16.80769869,64554,2.175368139,7.761417519,73.57125031,95.19572954,244,2185,0
TX,castro,48069,7875,33.96825397,0.838095238,62.86984127,19.83492063,49.18095238,45.46031746,13.85396825,42733,4.797906368,29.54062101,86.87792429,45.75787646,394,1219,0
TX,cherokee,48073,51257,61.48233412,13.66642605,22.10039604,8.964629221,49.14060519,40.79247713,16.38800554,40769,6.025974026,20.44145873,82.6415547,63.04848068,3200,11621,0
TX,clay,48077,10367,90.7302016,0.781325359,5.507861484,2.160702228,50.06269895,33.47159255,20.66171506,45341,6.740878169,10.70753443,83.67539833,74.6000744,547,3710,0
TX,cochran,48079,2955,37.9357022,2.944162437,56.81895093,11.97969543,48.83248731,44.26395939,14.34856176,38625,7.032457496,29.97289973,90.51490515,100,140,541,0
TX,coke,48081,3228,76.95167286,0.805452292,21.00371747,3.500619579,47.89343247,29.95662949,26.61090458,41756,4.257983719,14.65155332,79.51301427,100,137,1150,0
TX,collin,48085,886633,60.10062788,9.063163677,14.9830877,18.99782661,50.9170085,41.03524232,9.722060875,86188,4.45645285,6.432024054,49.78911397,5.242726637,165614,187425,0
TX,colorado,48089,20792,57.69526741,13.77452866,28.15505964,9.090034629,50.43285879,35.86475568,20.37803001,45398,3.305961395,18.17101307,81.61224918,62.61377791,1825,5779,0
TX,comal,48091,124234,69.24352432,1.955986284,26.35832381,6.434631421,50.75824653,35.92172835,17.33261426,69666,4.477737706,8.472726851,65.48573949,46.14554908,16830,44079,0
TX,comanche,48093,13506,70.91662965,1.021768103,26.9287724,6.974677921,50.33318525,35.08810899,23.45624167,39054,5.183738683,20.07486631,82.99465241,71.46128524,781,3800,0
TX,cooke,48097,38878,76.9329698,2.623591749,16.92473893,8.418642934,50.36010083,39.06065127,17.34399918,56269,6.479886513,13.87766101,78.40012319,59.03426386,2545,11868,0
TX,coryell,48099,75710,59.90754194,13.46057324,17.53533219,6.345264826,50.28662,48.0689473,8.893144895,49275,9.167490607,12.43930092,84.8525039,19.42351568,5067,10626,0
TX,cottle,48101,1560,54.80769231,15.06410256,28.58974359,4.615384615,51.08974359,35.32051282,28.65384615,33750,11.63734777,27.75735294,83.82352941,100,97,458,0
TX,crane,48103,4823,34.29400788,4.105328634,61.43479162,17.70682148,48.95293386,45.55256065,12.191582,60133,3.298279159,27.21389646,87.1253406,10.69714286,213,836,0
TX,crockett,48105,3836,35.42752868,0.364963504,63.11261731,8.342022941,50.62565172,41.24087591,13.9468196,50646,2.774694784,26.31578947,88.9553429,22.74805055,340,928,0
TX,crosby,48107,5987,40.98880909,3.975279773,54.30098547,3.123434107,51.4280942,40.80507767,18.62368465,39026,9.499451955,27.71838331,87.92698827,100,437,978,0
TX,culberson,48109,2259,16.86586985,0.398406375,78.0876494,14.03275786,48.29570606,41.96547145,17.57414785,33981,4.644808743,35.11551155,92.34323432,100,521,297,1
TX,dallam,48111,7052,52.07033466,1.318774816,42.64038571,15.92456041,47.10720363,48.75212706,8.522404991,43897,4.803733187,27.30150999,88.16366293,23.54169775,139,970,0
TX,dallas,48113,2513054,30.82516333,22.06335399,39.30870566,23.64684563,50.72931183,44.90595904,9.678940445,51411,6.678666654,21.97576486,70.31680008,0.688304192,481395,241126,1
TX,dawson,48115,13317,37.26064429,5.526770294,55.57558009,7.539235564,43.84621161,44.93504543,14.41015244,42354,7.396843506,25.85745844,87.37356121,16.29436854,811,2192,0
TX,dewitt,48123,20660,56.20038722,9.511132623,33.96418199,3.407550823,47.49757986,35.10648596,19.24491772,50582,6.743715001,20.09773556,85.38096221,49.62432204,1128,4974,0
TX,deaf smith,48117,19039,26.89742108,0.908661169,70.68648563,16.63952939,50.21797363,48.21681811,11.74956668,47219,4.871313377,28.19913731,85.79259526,17.71112947,1067,2680,0
TX,denton,48121,754650,61.56231366,8.812429603,18.89869476,14.41992977,50.82356059,43.20956735,8.689988737,76678,5.089057924,7.958782371,57.83240173,6.905830544,134649,158744,0
TX,dimmit,48127,10842,13.50304372,0.138350858,86.14646744,5.534034311,51.64176351,45.53587899,14.36081904,32204,12.83739302,33.35364925,89.48651531,39.47579032,2041,839,1
TX,donley,48129,3506,82.11637193,3.936109527,10.35367941,2.167712493,49.08727895,38.47689675,22.70393611,40560,4.925469864,12.65217391,83.47826087,100,161,1110,0
TX,duval,48131,11510,8.992180712,1.285838401,89.10512598,4.439617724,48.89661164,41.88531712,17.57602085,33115,11.50828248,32.8938607,91.11732588,67.04294687,2765,1328,1
TX,eastland,48133,18252,80.24326101,2.120315582,15.62568486,3.769449923,50.44378698,37.0973044,21.20863467,34434,4.959022086,17.20613288,85.42224385,60.34547705,800,5377,0
TX,el paso,48141,833592,12.85472989,3.042015758,81.77969558,25.36300732,51.01800401,47.70463248,11.23391299,42075,7.864635874,23.54897655,78.31459278,2.174366481,151482,50943,1
TX,falls,48145,17265,51.66521865,24.0718216,22.51375615,5.710975963,52.30813785,37.85114393,16.59426586,38547,6.203276603,24.3238689,88.13716404,67.35699093,1445,3215,0
TX,fannin,48147,33757,79.70495008,6.763041739,10.4156175,5.838788992,47.19909945,35.39117813,18.61836064,45471,6.406685237,16.95065373,84.36946436,70.52926434,2107,8569,0
TX,fayette,48149,24909,72.41960737,6.379220362,19.88437914,6.832871653,50.65237464,32.41398691,23.67417399,51290,1.652821786,18.32275459,82.90737516,67.13773723,2198,8227,0
TX,fisher,48151,3847,64.30985183,3.561216532,31.27112035,4.704964908,53.02833377,36.65193657,23.23888744,41531,6.824435883,17.18807508,81.56054472,100,340,1139,0
TX,floyd,48153,6088,38.69908016,2.578843627,57.14520368,7.522996058,51.36333771,41.26149803,18.36399474,43070,7.564575646,26.81621208,83.60948254,53.3198883,476,1394,0
TX,foard,48155,1320,81.66666667,1.96969697,16.36363636,3.333333333,51.36363636,30.3030303,29.09090909,48068,9.290540541,19.18238994,83.96226415,100,113,321,0
TX,fort bend,48157,683756,34.89037025,20.31075413,23.99467061,27.06287038,50.87063221,42.08387202,9.493591281,91152,5.435910554,10.8494692,55.35936248,5.53576767,142399,111423,1
TX,franklin,48159,10571,79.84107464,4.256929335,13.66947309,6.95298458,49.21010311,36.06092139,19.48727651,42652,6.527632951,14.46679526,81.01405346,69.12776992,639,3300,0
TX,freestone,48161,19585,67.83763084,15.87949962,14.40898647,6.923666071,47.68445239,35.02170028,18.48353332,45134,5.523075009,18.92781394,88.48826154,66.47658458,1279,5243,0
TX,gaines,48165,19485,57.0233513,2.099050552,39.73312805,24.1108545,48.98639979,51.7988196,9.232743136,58788,4.468541468,39.62491876,89.52743478,63.04347826,513,3317,0
TX,galveston,48167,314485,58.28036313,12.76372482,23.55629044,9.669777573,50.62689794,40.04928693,12.79234304,63064,7.215638006,12.43100265,71.07181464,6.149827159,45065,67641,0
TX,garza,48169,6614,40.39915331,3.401874811,55.21620804,36.61929241,36.30178409,35.03175083,10.61384941,52708,2.924731183,42.95273944,91.21706399,22.33400402,203,1068,0
TX,glasscock,48173,1253,62.72944932,0,37.27055068,19.55307263,46.528332,38.14844374,13.24820431,62159,2.722323049,24.84774665,74.78684531,100,37,513,0
TX,goliad,48175,7463,58.79673054,5.239179954,35.29411765,2.103711644,49.69851266,33.72638349,20.34034571,54375,9.829059829,11.24045802,84.00763359,100,717,2326,0
TX,gonzales,48177,20370,42.75895925,6.116838488,49.62199313,14.05498282,49.455081,42.02258223,16.07756505,46630,6.474283889,27.45082975,86.255378,65.27995153,1422,4174,0
TX,gray,48179,23028,64.95136356,4.260031266,27.35799896,9.931387876,47.27288518,40.02084419,15.58971687,45264,5.291805262,19.66551702,86.4189497,19.38761926,615,5246,0
TX,grayson,48181,124231,76.87131231,5.772311259,12.36084391,6.121660455,51.14343441,38.76890631,16.91928746,50212,7.53577371,12.44246812,79.80870649,43.15047528,11157,31655,0
TX,grimes,48185,27140,59.20781135,15.917465,23.02873987,9.001473839,44.96683861,36.98599853,16.21223287,47839,5.930958502,22.23647637,86.82916399,68.90317246,2034,6490,0
TX,guadalupe,48187,147313,52.13117647,6.634852321,36.93631927,7.682281944,50.61399876,41.07648341,13.00360457,64599,5.230769231,11.82164242,73.45295148,26.16225586,20079,33938,0
TX,hale,48189,35007,35.0729854,4.076327592,58.35404348,9.858028394,48.13037393,46.60496472,12.71174337,44995,6.487911523,24.57699215,84.24236695,23.09982632,1970,5360,0
TX,hamilton,48193,8232,85.76287658,0.716715258,11.50388727,3.41350826,51.22691934,32.51943635,26.06899903,45105,4.863221884,17.82814614,78.51826793,64.3771281,507,2795,0
TX,hardin,48199,55624,87.1853876,5.556953833,5.175823386,1.81216741,50.58967352,39.04429743,15.30274702,54352,4.756458292,13.10718695,83.91927433,51.54754278,2636,17391,0
TX,harris,48201,4434257,31.18563042,18.51642789,41.84701067,25.66420936,50.26580552,45.15081106,9.219537794,55584,6.980979184,19.83907412,69.92372672,1.213280329,700200,498902,1
TX,harrison,48203,66431,64.20496455,21.35147747,12.3330975,6.283211151,50.96716894,40.22519607,15.24589424,46230,8.297445675,17.19872858,82.31527547,56.05430361,6245,16226,0
TX,hartley,48205,5966,62.82266175,8.21320818,25.39389876,9.319477037,39.72510895,33.70767684,14.69996648,64614,1.603298213,17.91146425,79.9091941,57.25833058,151,1451,0
TX,hays,48209,185686,56.16255399,3.485992482,37.06903051,7.934900854,50.3349741,48.4188361,10.0395291,60495,6.113342709,11.0602964,63.68193858,31.71214523,45290,33098,1
TX,hemphill,48211,4151,61.62370513,1.180438449,34.83497952,13.82799325,52.18019754,44.73620814,12.88846061,67773,4.534005038,21.32853141,76.79071629,26.95035461,157,1209,0
TX,henderson,48213,79213,79.34556197,6.483784227,11.75564617,5.635438627,51.28829864,35.48154975,20.83496396,43434,6.913197923,17.06333418,82.51347343,60.11052819,5415,20891,0
TX,hill,48217,34901,71.87759663,6.830749835,19.58396608,7.418125555,50.67190052,37.37428727,19.98796596,43441,8.884520261,19.65991835,83.95555368,76.26606629,2443,8927,0
TX,hockley,48219,23377,47.98733798,3.597553151,46.38319716,7.443213415,50.6994054,45.76292938,13.51755999,50331,7.20689355,21.83231771,85.29102753,39.84739481,1211,4844,0
TX,hood,48221,54217,85.32748031,0.673220577,11.63472712,3.225925448,50.70918716,32.93985281,23.86151945,58315,3.24331309,11.76032655,74.23305009,32.84553163,4720,20090,0
TX,houston,48225,22802,62.06034558,24.98465047,10.56047715,3.91632313,46.38628191,32.29541268,20.54205771,32434,4.902309059,17.60355919,85.49269524,73.48727457,1772,5552,0
TX,hudspeth,48229,3481,18.75897731,1.149095088,78.39701235,37.05831658,49.8707268,40.01723643,16.02987647,26635,5.560235889,47.8127734,92.51968504,100,404,506,0
TX,hunt,48231,89068,73.38999416,8.224053532,14.8403467,6.195266538,50.65343333,40.20635919,15.28495082,45643,9.721369829,17.25998026,82.67195317,56.63133207,7151,21115,0
TX,hutchinson,48233,21782,71.6784501,2.13938114,22.17427233,5.114314572,50.17445597,40.34064824,14.84253053,50114,4.880016132,15.10806611,84.71535528,22.56433409,753,5854,0
TX,irion,48235,1631,74.24892704,0,23.23727774,4.414469651,48.62047823,39.42366646,17.04475782,64100,3.333333333,8.341056534,84.3373494,100,96,636,0
TX,jack,48237,8866,78.41191067,4.376268892,15.8808933,5.54928942,43.1874577,38.73223551,15.67787052,50390,4.680468047,21.13022113,89.22194922,53.21760283,296,2498,0
TX,jackson,48239,14678,59.97411091,7.01730481,31.61193623,7.432892765,50.95380842,39.00395149,16.42594359,56601,5.105454545,15.93344902,82.74982137,61.81882771,832,3911,0
TX,jeff davis,48243,2221,62.08914903,0.540297163,35.88473661,19.72084647,52.54389914,25.34894192,31.51733453,50174,4.776422764,19.38073394,61.58256881,100,466,683,0
TX,jim hogg,48247,5218,9.697201993,0,90.09198927,5.097738597,50.07665772,41.62514373,19.01111537,34769,18.39746969,25.13744655,88.94318876,17.39622642,1060,409,1
TX,johnson,48251,157544,74.34304067,2.487559031,19.76273295,6.138602549,50.16884172,41.29639974,13.20964302,59095,6.337091799,16.18321357,82.25546268,37.87417017,12211,39571,0
TX,jones,48253,19944,55.80625752,14.39029282,26.84516647,3.354392298,35.70998797,36.01083032,14.34015243,47007,3.739488281,22.74782374,89.04109589,85.14998515,832,4115,0
TX,karnes,48255,14984,38.49439402,9.022957822,52.17565403,5.92632141,40.38307528,40.56994127,14.45541911,46058,4.005748159,23.48947726,87.74124721,38.39044792,1203,2900,0
TX,kaufman,48257,111830,67.62943754,9.949923992,19.16122686,7.743896986,50.84503264,41.88410981,11.76070822,60179,7.028265852,15.46794184,80.550405,48.81761006,12002,26118,0
TX,kendall,48259,39010,74.48090233,0.689566778,22.3840041,6.003588823,51.97385286,35.40374263,19.09254037,76350,4.723596239,7.038112252,60.66696442,58.15923376,4340,15292,0
TX,kenedy,48261,558,28.67383513,0,71.14695341,25.08960573,46.77419355,48.02867384,15.77060932,24000,0,42.40687679,88.53868195,100,77,100,0
TX,kent,48263,667,81.70914543,0.449775112,17.39130435,1.649175412,51.72413793,34.63268366,28.48575712,50625,2.147239264,21.68674699,76.10441767,100,44,293,0
TX,kerr,48265,50505,70.31185031,1.469161469,25.67270567,7.199287199,51.75131175,32.82051282,26.5993466,44261,8.198091217,13.44249705,73.79796484,41.102267,5198,16822,0
TX,king,48269,274,76.64233577,0,23.35766423,16.05839416,48.54014599,36.49635036,12.40875912,57083,4.093567251,19.43127962,76.77725118,100,6,124,0
TX,knox,48275,3807,60.41502495,6.488048332,32.44024166,7.906488048,49.09377463,39.21723142,20.38350407,42188,5.389980977,19.88817891,81.66932907,100,229,855,0
